UserID,Product,Quantity,Date,Category,Price,Palabra_Clave
1664,Destapador Pie Llavero Loekemeyer X 1 Un.,3,2023-04-16,Hogar,$2990,Destapador
1692,Pasta Dental Colgate Luminous White Lovers Vino X 70 G,2,2023-10-17,Perfumeria,$3550,Pasta
1490,Trapo Piso Extra Suave Gris 48 Cm X 62 Cm Mr. Trapo X 1 Un.,1,2023-02-02,Limpieza,$2550,Trapo
1266,Yerba Mate Despalada S/ Tacc Rosamonte X 1 Kg.,2,2023-04-04,Almacen,$840,Yerba
1192,Super Acondicionador Dove 1 Minuto - Factor Nutrición 80 X 170 Ml.,2,2023-06-17,Perfumeria,$4850,Super
1289,Rejilla Auto Doble 40 Cm X 50 Cm Mr. Trapo X 1 Un.,2,2023-04-14,Limpieza,$1750,Rejilla
1804,Mermelada De Frutilla Sin Azúcares Arcor X 390 G.,1,2023-10-08,Almacen,$640,Mermelada
1464,Aceite De Oliva Extra Virgen Suave La Toscana X 500 Cc.,1,2023-08-27,Almacen,$25600,Aceite
1146,Repuesto Cuadriculado N3 192 Hojas La Anónima X 1 Un.,3,2023-10-22,Hogar,$4645,Repuesto
1736,Salsa De Soja Glaze Teriyaki La Parmesana X 300 Cc.,1,2023-02-17,Almacen,$1015,Salsa
1559,Cera Líquido Plast Y Flotantes Suiza X 850 Cc.,3,2023-01-09,Limpieza,$3995,Cera
1070,Vino Tinto Tempranillo Portillo X 750 Cc.,1,2023-08-15,Vinos-Finos,$3350,Vino
1312,Arvejas Secas Partidas Adenomar X 400 G.,1,2023-07-26,Almacen,$2700,Arvejas
1973,Coloración Grosella Negra T 20 Nutrisse X 1 Un.,2,2023-05-21,Perfumeria,$1300,Coloración
1707,Cerveza No Retornable Bohemian Patagonia X 730 Cc.,3,2023-04-23,Bebidas,$2100,Cerveza
1572,Tartellete Con Mermelada Sabor Frutilla Trio X 300 G.,3,2023-01-27,Almacen,$8150,Tartellete
1320,Jabón Líquido Ropa Diluir Baja Espuma Oxi Botella Skip X 500 Cc.,2,2023-10-18,Limpieza,$6200,Jabón
1276,Coco Rallado Alicante X 50 G.,1,2023-06-14,Almacen,$1900,Coco
1089,Papas Fritas Corte Americano Krach-Itos X 270 G.,1,2023-06-04,Almacen,$870,Papas
1198,Arroz Integral Molinos Ala X 1 Kg.,2,2023-09-10,Almacen,$1105,Arroz
1743,Tarro Vertedor Dúo Chico Crom X 1 Un.,1,2023-12-15,Hogar,$2431,Tarro
1694,Papas Fritas Corte Americano Krach-Itos X 270 G.,3,2023-11-03,Almacen,$870,Papas
1484,Hinojo (Kg),3,2023-06-28,Frutas-Y-Verduras,$3500,Hinojo
1094,Bombones Surtido De Chocolate Bon O Bon X 272 G.,3,2023-11-08,Almacen,$5600,Bombones
1041,Cepillo Dental 360 Suave Colgate X 2 Un.,1,2023-11-15,Perfumeria,$5652,Cepillo
1564,Barrita Vegana Frutos Rojos Laddu Bar X 30 G.,2,2023-05-23,Almacen,$14205,Barrita
1967,Garbanzos Elio X 400 G.,1,2023-11-02,Almacen,$2665,Garbanzos
1405,Polvo Para Hornear Royal X 50 G.,2,2023-04-18,Almacen,$1275,Polvo
1637,Preservativos Tulipán Texturados X 6 Un.,2,2023-11-28,Perfumeria,$4350,Preservativos
1729,Galletitas Dulces Con Coco Coquitas X 177 G.,2,2023-09-26,Almacen,$2475,Galletitas
1475,Galletitas Dulces Rellenas Melba X 120 G.,3,2023-04-17,Almacen,$1105,Galletitas
1555,Protector Diario Sin Perfume Todos Los Di­As Respirable Carefree X 20 Un.,2,2023-09-03,Perfumeria,$5885,Protector
1007,Gaseosa Sprite Lima Limón Pet X 1 Lt.,3,2023-12-25,Bebidas,$1409,Gaseosa
1425,Oblea Rellena Rhodesia Sabor Chocolate X 22 G.,2,2023-12-26,Almacen,$1250,Oblea
1874,Carpeta N 5 De Dibujo Playstation Mooving,1,2023-12-17,Hogar,$7649,Carpeta
1858,Jugo En Polvo Ananá Verao X 7 G.,3,2023-10-04,Bebidas,$7200,Jugo
1803,Carpeta Boca Big Life,3,2023-03-24,Hogar,$7550,Carpeta
1883,Limón (Kg),2,2023-05-15,Frutas-Y-Verduras,$2950,Limón
1646,Cuchillo Mesa Acero Inoxidable Toronto Simonaggio X 3 Un.,1,2023-05-05,Hogar,$7245,Cuchillo
1193,Aceite Girasol Ecobotella Vitamina D Cocinero X 900 Cc.,3,2023-08-12,Almacen,$1020,Aceite
1072,Carnaza De Paleta Fraccionada/F E/V Best (Kg),2,2023-07-19,Carniceria,$9590,Carnaza
1897,Pañal Adultos Protect Grande Plenitud X 16 Un.,1,2023-02-24,Perfumeria,$2305,Pañal
1220,Jabón  Tocador Botanicals Rosas Francesas Lux X 120 G.,1,2023-04-15,Perfumeria,$8150,Jabón
1314,Yogur Parcialmente Descremada Natural Yogurade X 210 G.,1,2023-02-26,Frescos,$1300,Yogur
1272,Shampoo Rizos Manejable Fructis X 200 Cc.,3,2023-09-08,Perfumeria,$6435,Shampoo
1411,Shampoo Fructis Aloe Hidra Bomb X 650 Cc.,1,2023-03-14,Perfumeria,$2660,Shampoo
1658,Talitas Clásicas Hojalmar X 120 G.,2,2023-10-26,Almacen,$1350,Talitas
1882,Chocolate Relleno Frutilla Sapito X 10 G.,2,2023-05-02,Almacen,$1120,Chocolate
1852,Cuaderno Universitario Tapa Forrada Boca Big Pocket X 1 Un.,2,2023-04-16,Hogar,$10450,Cuaderno
1029,Galletas Marineras Azucaradas Rianitos X 170 G.,1,2023-04-09,Almacen,$1750,Galletas
1447,Insecticida Aerosol Mmm Fuyi X 360 Cc.,1,2023-01-10,Limpieza,$3960,Insecticida
1325,Sopa Crema De Cebolla Con Pimienta Knorr X 65 G.,2,2023-07-20,Almacen,$3800,Sopa
1643,Vino Blanco Dulce Marlo X 750 Cc.,2,2023-07-06,Bebidas,$7350,Vino
1120,Vino Tinto Cabernet Sauvignon Casillero Del Diablo X 750 Cc.,1,2023-05-24,Bebidas,$470,Vino
1167,Pastillas De Goma Ositos Mogul X 30 G.,3,2023-01-03,Almacen,$2150,Pastillas
1367,Mix Berries Congelados Karinat X 400 G.,1,2023-08-03,Congelados,$80,Mix
1881,Cuaderno Tapa Forrada Comunicaciones 24 Hojas Éxito X 1 Un.,1,2023-10-17,Hogar,$3209,Cuaderno
1507,Antitranspirante Barra Mar Profundo Old Spice X 50 G.,3,2023-02-23,Perfumeria,$5590,Antitranspirante
1489,Copos De Maíz Azucarados Lasfor X 240 G.,2,2023-04-06,Almacen,$2250,Copos
1688,Cucharita Mango Madera Carol X 3 Un.,1,2023-12-12,Hogar,$3205,Cucharita
1882,Lavandina Gel Original Ayudin X 500 Cc.,1,2023-01-15,Limpieza,$5269,Lavandina
1631,Yogur Entero Sabor Dulce De Leche Tregar X 125 G.,1,2023-08-12,Frescos,$900,Yogur
1645,Bolígrafo Surtido Bic X 4 Un.,1,2023-08-23,Hogar,$2100,Bolígrafo
1629,Cepillo Dental Gum Classic 411 Suave X 1 Un.,1,2023-01-16,Perfumeria,$5085,Cepillo
1787,Malta Instantánea El Pocillo X 170 G.,3,2023-04-09,Almacen,$4350,Malta
1828,Escuadra 30X30 Cm La Anónima X 1 Un.,3,2023-08-19,Hogar,$769,Escuadra
1092,Vino Tinto Cabernet Franc Las Perdices X 750 Cc.,2,2023-07-08,Bebidas,$1300,Vino
1336,Milanesas Grandes De Soja Fugazzeta X 4 Un. Lucchetti X 560 G.,2,2023-06-18,Congelados,$8650,Milanesas
1639,Plato Postre Vidrio Contempo 19 Cm. Crisa X 1 Un.,1,2023-11-05,Hogar,$600,Plato
1159,Mermelada De Frutilla Orieta Pote X 500 G.,3,2023-06-13,Almacen,$4500,Mermelada
1720,Vino Rosado La Linda X 750 Cc.,1,2023-01-04,Bebidas,$2250,Vino
1787,Limpiador Líquido Procenex Jazmín X 900 Cc.,2,2023-06-11,Limpieza,$2350,Limpiador
1205,Jabon Tocador Humect. Vita Glic Plusbelle X 3 Un. 360 G.,1,2023-09-24,Perfumeria,$5400,Jabon
1183,Queso Untable Vegetal Cheddar La Serenísima X 180 G.,1,2023-12-05,Frescos,$24950,Queso
1657,Cinta Metrica 7.5 Mts. Con Freno Silver Shadow X 1 Un.,2,2023-05-23,Hogar,$449,Cinta
1026,Frutillas Enteras Congeladas Green Life X 400 G.,2,2023-03-21,Congelados,$1722,Frutillas
1249,Arroz Grano Largo Fino 00000 Apóstoles X 1 Kg.,2,2023-07-14,Almacen,$140,Arroz
1169,Cerveza Stella Artois Blanche Lata 473Cc X6,3,2023-09-14,Bebidas,$1267,Cerveza
1865,Alfajor Chocolate Triple Terrabusi X 70 G.,3,2023-05-21,Almacen,$2290,Alfajor
1134,Harina Leudante Sin Sodio Pureza X 1 Kg.,3,2023-09-13,Almacen,$714,Harina
1277,Cebolla Verdeo (Kg),3,2023-09-25,Frutas-Y-Verduras,$2749,Cebolla
1008,Papel Higiénico Hoja Simple X 4 Un. 80 M Elegante X 32 M2,3,2023-12-19,Limpieza,$2900,Papel
1364,Limpiador Líquido Aromatizante Poett Flores De Primavera X 1.8 Lts,1,2023-07-04,Limpieza,$1920,Limpiador
1889,Antitranspirante Aerosol Clinical Clã¡Sica Rexona X 150 Cc.,3,2023-11-24,Perfumeria,$5750,Antitranspirante
1472,Café Instántaneo Cappuccino Doy Pack Dolca X 125 G.,2,2023-06-07,Almacen,$7260,Café
1972,Resaltador Flash Verde Pelikan X 1 Un.,3,2023-10-12,Hogar,$1600,Resaltador
1082,Salchichón Con Jamón Feteado Zur Linde X 200 G.,3,2023-02-02,Frescos,$1790,Salchichón
1509,Shampoo Balance Doy Pack Polyana X 300 Cc.,1,2023-09-20,Perfumeria,$6650,Shampoo
1685,Sal Entrefina Parrillera Dos Anclas Estuche X 500 G.,2,2023-10-24,Almacen,$1900,Sal
1384,Tapas Para Empanadas Rotiseras Hojaldre Noly X 600 G.,1,2023-08-03,Frescos,$1884,Tapas
1935,Ravioles De Pollo Y Espinaca La Salteña X 450 G.,3,2023-06-04,Frescos,$2300,Ravioles
1737,Cebolla En Escamas La Parmesana X 25 G.,3,2023-08-11,Almacen,$1289,Cebolla
1622,Puré De Papas Knorr X 125 G.,2,2023-06-22,Almacen,$1520,Puré
1394,Esmalte De Uñas Lila Soñado Cutex Nails X 6 Cc.,2,2023-02-19,Perfumeria,$2015,Esmalte
1051,Sopa Clara Campestre Alicante X 68 G.,1,2023-01-04,Almacen,$4245,Sopa
1847,Galletitas Pepas C/Aceite Vegetal Trio X 300 G.,1,2023-06-22,Almacen,$3300,Galletitas
1032,Bolígrafo Azul Faber Castell X 4 Un.,1,2023-10-02,Hogar,$1200,Bolígrafo
1781,Canopla Portalápices Keyroad,1,2023-10-14,Hogar,$6250,Canopla
1947,Cera Depilatoria Vegetal Lata Depilfem X 180 G.,1,2023-04-10,Perfumeria,$2015,Cera
1636,Asadera Vidrio Rectangular 32.4 X 18.6 Cm. Pyr O Rey X 1 Un.,2,2023-12-24,Hogar,$815,Asadera
1401,Pan De Mesa Grande Best X 600 G.,3,2023-02-05,Frescos,$3280,Pan
1388,Pila Alcalina Aaa Grundig X 2 Un.,2,2023-02-19,Hogar,$11400,Pila
1860,Shampoo Herbolaria Milenaria Tío Nacho X 200 Cc.,1,2023-08-28,Perfumeria,$60,Shampoo
1575,Obleas Dulces Sinfonía Frutilla Y Crema X 100 G.,3,2023-01-20,Almacen,$809,Obleas
1074,Salame Cantimpalo 42 Feteado X 150 G.,1,2023-08-28,Frescos,$2450,Salame
1055,Crema Facial Aclaradora Teatrical X 200 Cc.,2,2023-12-05,Perfumeria,$1700,Crema
1801,"Helado Chocolate/Dulce De Leche/Frutilla Frigor X 1,5 Kg.",3,2023-11-05,Congelados,$14500,Helado
1271,Copos De Maíz Azucarados Bolsa Kids La Anónima X 500 G.,3,2023-04-03,Almacen,$940,Copos
1057,Manteca La Anónima X 500 G.,2,2023-03-14,Frescos,$2100,Manteca
1865,Endulzante Sobres Forte Hileret X 50 Un.,3,2023-02-25,Almacen,$3600,Endulzante
1522,Cera Super Brillo Aerosol Match 1 X 410 Cc.,1,2023-05-25,Hogar,$1240,Cera
1637,Lustramuebles Aerosol Naranja Ceramicol X 360 Cc.,2,2023-04-13,Limpieza,$2500,Lustramuebles
1939,Aceitunas Negras Doy Pack Nucete X 120 G.,3,2023-03-08,Almacen,$929,Aceitunas
1079,Papas Fritas Acanaladas Pehuamar X 245 G.,3,2023-10-23,Almacen,$1085,Papas
1135,Jabón Tocador Botan Rosas Fran Lux 3 Un. X 375 G.,1,2023-08-08,Perfumeria,$9100,Jabón
1327,Vino Blanco Chardonnay La Linda X 750 Cc.,1,2023-01-16,Bebidas,$2950,Vino
1051,Té En Saquitos Hierbas Rosa Cachamai X 20 Un.,3,2023-09-23,Almacen,$1050,Té
1012,Pasas De Uva Sultanina Rubias El Peoncito X 100 G.,1,2023-11-22,Frutas-Y-Verduras,$2400,Pasas
1970,Te En Saquitos Boldo La Virginia X 25 Un.,2,2023-11-16,Almacen,$4139,Te
1735,Vino Blanco Dulce Dilema X 750 Cc.,3,2023-03-14,Bebidas,$2350,Vino
1493,Galletitas Sin Sal Marineras X 3 Un. Leiva X 330 G.,2,2023-02-15,Almacen,$1500,Galletitas
1863,Cabo Con Rosca Madera La Sampedrina X 1 Un.,3,2023-04-11,Limpieza,$2050,Cabo
1690,Limpiador Multiuso Multimax Cherry X 150 Cc.,1,2023-09-07,Limpieza,$943,Limpiador
1885,Sidra 1888 Rose Cosecha Especial Saenz Briones X 750 Cc.,1,2023-09-21,Bebidas,$20,Sidra
1722,Burger Vegetal X 2 Un. Vegetalex X 226 G.,3,2023-02-07,Congelados,$2050,Burger
1300,Cabo De Madero Pino Haragán X 1 Un.,3,2023-07-01,Limpieza,$4909,Cabo
1707,Trapo Piso Extra Suave Blanco 48 X 62 Cm Mr. Trapo X 1 Un.,1,2023-11-25,Limpieza,$5550,Trapo
1546,Pan Blanco Multicereal La Anónima X 540 G.,1,2023-10-18,Frescos,$1550,Pan
1586,Jabón Líquido Ropa Diluir Baja Espuma Oxi Botella Skip X 500 Cc.,3,2023-08-10,Limpieza,$6200,Jabón
1877,Cepillo Limpia Vehículos Best X 1 Un.,2,2023-07-09,Limpieza,$3160,Cepillo
1633,Detergente Cif Bioactive Lima 500 Cc.,1,2023-07-14,Limpieza,$1059,Detergente
1990,Endulzante Equalsweet Sobres X 100 Un.,2,2023-03-09,Almacen,$709,Endulzante
1930,Carnaza De Paleta Fraccionada/F  E/V Estancias La (Kg),2,2023-07-21,Carniceria,$11040,Carnaza
1236,Vino Nave Robino Blend De Blancas Botella 750Cc X1,2,2023-03-09,Bebidas,$1100,Vino
1587,Café Molido Torrado Equilibrado La Virginia X 250 G.,2,2023-06-17,Almacen,$3550,Café
1473,Galletitas Snacks De Arroz Picantes Gallo Snacks X 100 G.,3,2023-05-27,Almacen,$1700,Galletitas
1872,Shampoo Jengibre Y Ricino Sedal X 190 Cc.,3,2023-09-27,Perfumeria,$42050,Shampoo
1553,Té En Saquitos O Clock Lemon Grass/Jengibre Cachamai X 20 Un.,3,2023-09-09,Almacen,$20,Té
1278,Crema Dental Herbal Blanqueadora Colgate X 90 G.,2,2023-05-19,Perfumeria,$2950,Crema
1377,Rejilla Blanca Best Americana 38X43Cm X 1 Un.,3,2023-11-03,Limpieza,$759,Rejilla
1244,Salsa Pomarola Tradicional Knorr X 340 G.,3,2023-06-01,Almacen,$1910,Salsa
1632,Sal Entrefina Paquete Celusal X 500 G.,3,2023-11-15,Almacen,$1450,Sal
2000,Set De Mate Con Asa Y Bombilla Marwal X 1 Un.,3,2023-04-13,Hogar,$5950,Set
1238,Detergente Líquido Concentrado Best Limón X 300 Cc.,2,2023-03-16,Limpieza,$1350,Detergente
1470,Arroz Doble Carolina Molinos Ala X 1 Kg.,2,2023-06-03,Almacen,$1615,Arroz
1669,Pasta Dental 3D Glamorous White Oral-B X 90 G.,1,2023-01-14,Perfumeria,$3900,Pasta
1136,Queso Untable Balance Crematto Milkaut X 445 G.,2,2023-01-14,Frescos,$3300,Queso
1324,Shampoo Purificación + Jengibre Dove X 300 Cc.,3,2023-02-16,Perfumeria,$6900,Shampoo
1128,Flecha Aromatizante Auto Limon Miel Cb X 7 G.,2,2023-07-26,Hogar,$5500,Flecha
1415,Yogur Descremado Bat Frutilla Ilolay X 120 G.,2,2023-03-19,Frescos,$910,Yogur
1442,Americano Marcela X 950 Cc.,2,2023-08-18,Bebidas,$2899,Americano
1458,Arvejas Secas Remojadas La Campagnola X 300 G.,1,2023-04-13,Almacen,$950,Arvejas
1612,Enjuague Bucal Colgate Plax Rojo 500 X 350 Cc,2,2023-10-17,Perfumeria,$5100,Enjuague
1091,Postre En Polvo De Vainilla Godet X 60 G.,1,2023-05-08,Almacen,$6035,Postre
1732,Dulce De Batata A La Vainilla Esnaola X 500 G.,2,2023-08-09,Almacen,$749,Dulce
1256,Fórmula Láctea Lv. Advanced Etapa 1 Sancor X 800 G.,2,2023-08-05,Almacen,$1950,Fórmula
1071,Cepillo Dental Colgate Suave Zig Zag X 2 Un.,3,2023-04-06,Perfumeria,$3700,Cepillo
1260,Shampoo Prov-V Miracles Liso Infinito Pantene X 400 Cc.,3,2023-01-12,Perfumeria,$4150,Shampoo
1639,Queso Rallado La Paulina X 40 G.,2,2023-07-14,Frescos,$9120,Queso
1455,Té En Saquitos Mezcla De Hierbas Best X 25 Un.,1,2023-04-13,Almacen,$2175,Té
1588,Bizcochos De Arroz Dulces Capri X 90 G.,3,2023-12-06,Almacen,$5800,Bizcochos
1648,Tapa De Nalga Envasada Al Vacio Estancias La Anónima (Kg),3,2023-06-24,Carniceria,$11230,Tapa
1418,Bolígrafo Retráctil Negro 1 Mm Filgo X 1 Un.,2,2023-03-12,Hogar,$3850,Bolígrafo
1007,Galletitas Con Chips De Chocolate Par-Nor X 120 G.,2,2023-10-12,Almacen,$6100,Galletitas
1488,Vino Tinto Malbec Edición Estiba Finca Natalina X 750 Cc.,1,2023-04-03,Vinos-Finos,$4300,Vino
1258,Miel De Abejas Best Pote X 250 G.,1,2023-11-19,Almacen,$2450,Miel
1672,Shampoo Oleo Nutricion Dove X 200 Cc.,2,2023-10-10,Perfumeria,$2535,Shampoo
1306,Cepillo Dental Suave Pack Kolynos X 2 Un.,1,2023-07-19,Perfumeria,$3100,Cepillo
1280,Pickles En Vinagre Doy Pack Nucete X 120 G.,3,2023-02-26,Almacen,$1439,Pickles
1997,Café Instantáneo Original Nescafé Dolca X 100G.,2,2023-09-19,Almacen,$2450,Café
1426,Pinches Para Catering 15 Cm Party Store X 100 Un.,1,2023-06-11,Hogar,$4835,Pinches
1336,Queso Crema Jalapeño La Paulina X 250 G.,3,2023-09-14,Frescos,$2600,Queso
1046,Chupetín Evolución Blueberry Mr.Pops X 432 G.,1,2023-01-25,Almacen,$2625,Chupetín
1554,Crema De Leche Pote Sancor X 360 Cc.,2,2023-02-07,Frescos,$2100,Crema
1788,Polvo Para Preparar Brownies Sin Tacc Exquisita X 400 G.,2,2023-05-15,Almacen,$350,Polvo
1472,Vino Espumante Strowberry Federico De Alvear X 750 Cc.,1,2023-08-12,Bebidas,$2535,Vino
1240,Tapas Para Empanadas Criolla El Sol X 12 Un. 320 G.,1,2023-02-07,Frescos,$2500,Tapas
1040,Crema Corporal Firmeza Cicatricure X 400 Cc.,1,2023-12-15,Perfumeria,$8500,Crema
1731,Cepillo De Dientes Colgate Baby (0-12 Meses),2,2023-06-15,Perfumeria,$4650,Cepillo
1823,Antitranspirante Original Plusbelle X 150 Cc.,1,2023-07-02,Perfumeria,$1040,Antitranspirante
1936,Yerba Mate C/Palo 4Flex Taragui X 500 G.,2,2023-04-13,Almacen,$3800,Yerba
1533,Queso Provolone Fraccionado La Paulina X 1 Kg.,2,2023-02-13,Frescos,$26250,Queso
1883,Aceite De Oliva Extra Virgen C/Ajo La Toscana X 250 Cc.,1,2023-08-05,Almacen,$1050,Aceite
1421,Toalla Higiénica Normal Con Alas Lina X 8 Un.,3,2023-10-11,Perfumeria,$2950,Toalla
1643,Pan Integral Artesano Bimbo X 500 G.,3,2023-08-12,Frescos,$6280,Pan
1514,Tostadas Multicereal Fitz Roy X 200 G.,3,2023-11-25,Almacen,$1575,Tostadas
1285,Galletitas Chocolate Chocolinas X 250 G.,1,2023-04-02,Almacen,$990,Galletitas
1099,Atún En Aceite Best Desmenuzado X 170 G.,2,2023-07-18,Almacen,$4350,Atún
1195,Chocolate Con Maní Nestle X 90 G.,2,2023-12-27,Almacen,$1800,Chocolate
1624,Galletas De Arroz Sabor Oliva & Hierbas Crisppino X 50 G.,2,2023-02-25,Almacen,$2212,Galletas
1396,Salsa Mostaza Y Miel Pampa Gourmet X 300 G.,2,2023-04-27,Almacen,$2039,Salsa
1993,Detergente Líquido Platinum Plus Limón Magistral X 500 Cc.,3,2023-03-13,Limpieza,$3350,Detergente
1097,Cabo Extensible Hasta 2 Mts La Gauchita X 1 Un.,2,2023-10-21,Limpieza,$21150,Cabo
1648,Termo Luminox 1 Lt. Lumilagro X 1 Un.,3,2023-05-05,Hogar,$76550,Termo
1913,Saborizador + Bolsa Mostaza Y Miel Alicante X 30 G.,3,2023-05-19,Almacen,$2519,Saborizador
1321,Jabón Líquido Para Manos Mandarina & Romero Palmolive X 221 Cc.,2,2023-05-09,Perfumeria,$880,Jabón
1287,Detergente Polvo Para Maquinas Botella Sun X 1 Kg.,3,2023-02-07,Limpieza,$7400,Detergente
1087,Jugo Concentrado De Limón Minerva X 1 Lt.,2,2023-06-14,Almacen,$1950,Jugo
1724,Salsa Sabor Parmesano Dos Anclas X 350 G.,2,2023-12-18,Almacen,$5625,Salsa
1859,Vino Blanco Sauvignon Blanc Callia X 750 Cc.,3,2023-08-18,Vinos-Finos,$2310,Vino
1250,Medallones De Carne Vacuna Doble Swift X 2 Un. 112 Gr.,1,2023-01-10,Congelados,$4850,Medallones
1010,Pan De Salvado Sin Sal Doña Noly X 360 G.,2,2023-06-04,Frescos,$2150,Pan
1195,Coloración Castaño Intenso T3.0 Cor Intensa X 1 Un.,2,2023-04-09,Perfumeria,$4209,Coloración
1557,Jabón Liquido Antibacterial Next Ab X 250 Cc.,3,2023-09-12,Perfumeria,$2100,Jabón
1630,Cartucho Afeitar Fusion Proshield Gillette X 2 Un.,2,2023-02-24,Perfumeria,$2925,Cartucho
1564,Detergente Liquido Ultra Limon Dp Ala X 450 Cc.,3,2023-01-11,Limpieza,$1800,Detergente
1089,Colonia C/Vap. Sophie Mujercitas X 50 Cc.,3,2023-10-15,Perfumeria,$5915,Colonia
1665,Shampoo Pro-V Max Equilibrio Pantene X 700 Cc.,2,2023-08-08,Perfumeria,$3250,Shampoo
1946,Galletitas Crackers La Providencia 303 G.,2,2023-12-20,Desayuno-Y-Merienda,$4785,Galletitas
1286,Leche Modif. En Polvo Desc. Y Deslactozada. Purísima X 400 G.,3,2023-07-25,Almacen,$3975,Leche
1437,Polvo Para Preparar Mousse Ravana Dulce De Leche X 100 G.,1,2023-06-28,Almacen,$3149,Polvo
1090,"Llave Francesa 8"" Fimaco X 1 Un.",2,2023-01-22,Hogar,$35679,Llave
1574,Cartucho Afeitar Turbo Gillette X 4 Un.,3,2023-07-27,Perfumeria,$3900,Cartucho
1226,Rollo Cocina Decorados Felpita Disney X 3 Un.,3,2023-12-02,Limpieza,$2025,Rollo
1396,Azúcar Orgánico Ap Sin Tacc Chango X 1 Kg.,3,2023-05-14,Almacen,$1349,Azúcar
1121,Disco Abrasivo 180 X 1.6 Mm. Mota X 1 Un.,2,2023-11-19,Hogar,$2172,Disco
1437,Peine Afro Grande Jean Muir X 1 Un.,1,2023-09-20,Perfumeria,$130,Peine
1961,Aceites Naturales Repuesto Limón Glade X 21 Cc.,1,2023-05-26,Limpieza,$5750,Aceites
1732,Shampoo Prov-V Miracles Liso Infinito Pantene X 200 Cc.,2,2023-03-24,Perfumeria,$2349,Shampoo
1401,Vino Blanco Malbec Killka X 750 Cc.,1,2023-07-17,Bebidas,$1650,Vino
1228,Leche En Polvo Entera La Paulina X 800 G.,1,2023-09-18,Almacen,$670,Leche
1977,"Amargo Serrano Tres Torres Pet X 1,5 Lt.",3,2023-10-08,Bebidas,$330,Amargo
1448,Secador Plástico/Goma Haragán N. 40 X 1 Un.,2,2023-05-25,Limpieza,$5400,Secador
1129,Crema Manos Cuidado Intensivo Nivea X 100 Cc.,2,2023-10-23,Perfumeria,$3300,Crema
1220,Aceitunas Verdes Descarozadas La Anónima X 140 G.,2,2023-09-23,Almacen,$1400,Aceitunas
1518,Galletitas Saladix Calabresa X 100 G.,1,2023-10-08,Almacen,$2240,Galletitas
1207,Destornillador Plano 6.5X150 Mm. Mota X 1 Un.,1,2023-07-22,Hogar,$23725,Destornillador
1265,"Aceite De Girasol Pureza X 1,5 Lt.",3,2023-04-11,Almacen,$3800,Aceite
1508,Masilla Epoxi 10 Minutos Poxilina X 70 G.,3,2023-06-10,Hogar,$100,Masilla
1683,Mermelada De Naranja Mas Fruta Arcor X 454 G.,2,2023-07-21,Almacen,$900,Mermelada
1493,Leche En Polvo Descremada Est La Serenísima X 400 G.,3,2023-06-14,Almacen,$1750,Leche
1900,Mix De Pimientas C/Molinillo La Anónima X 50 G.,3,2023-09-09,Almacen,$4300,Mix
1437,Chocolate 70% Cacao Bariloche Premium X 100 G.,1,2023-01-10,Almacen,$250,Chocolate
1402,Organizador De Cepillos Redondo Negro Buply X 1 Un.,1,2023-05-09,Limpieza,$1850,Organizador
1639,Harina De Trigo 000 Blancaflor X 1 Kg.,2,2023-06-28,Almacen,$1250,Harina
1378,Chocolate Con Leche Cofler X 140 G.,1,2023-11-28,Almacen,$3900,Chocolate
1691,Acondicionaor Reparacion Intensiva Bagovit Capilar X 350 Cc.,1,2023-05-19,Perfumeria,$6050,Acondicionaor
1920,Crema Para Peinar Hialurónico Sedal X 300 Cc.,1,2023-07-27,Perfumeria,$15650,Crema
1965,Alimento A Base De Azúcar Y Cacao Arcoa X 360 G.,1,2023-10-09,Almacen,$1975,Alimento
1363,Carpeta Escolar Simpsons,1,2023-01-17,Hogar,$6385,Carpeta
1349,Almidón De Maíz Sin Tacc Maizena X 500 G.,1,2023-10-17,Almacen,$780,Almidón
1822,Salsa Chimichurri Tahiti X 270 G.,3,2023-03-08,Almacen,$1559,Salsa
1066,Jabón Tocador Skincare Espadol X 240 G.,2,2023-09-06,Perfumeria,$5350,Jabón
1705,Vino Espumante Strowberry Federico De Alvear X 750 Cc.,3,2023-12-09,Bebidas,$2535,Vino
1105,Empanadas Carne Suave X 4 Un. El Noble X 320 Gr.,2,2023-03-10,Congelados,$3395,Empanadas
1798,Chicles Mentol Beldent X 10G.,2,2023-12-15,Almacen,$1680,Chicles
1337,Antitranspirante Aerosol Invisible Woman Rexona X 150 Cc.,3,2023-01-19,Perfumeria,$2950,Antitranspirante
1819,Té En Saquitos Taraguí Boldo X 25 Un.,1,2023-03-06,Almacen,$889,Té
1995,Té En Saquitos Verde Citrus La Virginia X 20 Un.,1,2023-02-28,Almacen,$1917,Té
1750,Mostaza Original Doy Pack Savora X 250 G.,1,2023-03-18,Almacen,$1275,Mostaza
1891,Coloración Rubio Ceniza Ultra Brillo Extremo T 7.1 Issue X 1 Un.,2,2023-12-28,Perfumeria,$4100,Coloración
1448,Bolsa Residuos Rollo Verde 45X60 Task X 20 Un.,1,2023-09-07,Limpieza,$5100,Bolsa
1058,Granola Tropical La Anónima X 250 G.,3,2023-07-18,Almacen,$3050,Granola
1145,Caramelo De Goma Tubitos Ext Tutti Mogul X 20 G.,1,2023-11-05,Almacen,$423,Caramelo
1613,Vino Tinto Blend Wine Dispenser Canciller X 3 Lt.,3,2023-09-21,Vinos-Finos,$4699,Vino
